city,zillow_metro,month,review_volume,checkin_volume,avg_stars,n_restaurants,reviews_per_restaurant,pct_budget,pct_mid,pct_upscale,pct_luxury,avg_price_tier,review_volume_3m_avg,review_yoy_growth,checkin_yoy_growth
Indianapolis,"Indianapolis, IN",2014-08-01,2002,7441,3.75974025974026,3643,0.5495470765852319,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1763.6666666666667,50.63957863054929,-4.0984662972032515
Indianapolis,"Indianapolis, IN",2014-09-01,1654,6198,3.770858524788392,3643,0.45402141092506176,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1790.3333333333333,31.26984126984127,-4.144757191463033
Indianapolis,"Indianapolis, IN",2014-10-01,1651,6269,3.779527559055118,3643,0.4531979138073017,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1769.0,23.670411985018735,-2.1386200437090275
Indianapolis,"Indianapolis, IN",2014-11-01,1883,6202,3.7689856611789696,3643,0.5168816909140818,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1729.3333333333333,25.28276779773786,-3.2449297971918867
Indianapolis,"Indianapolis, IN",2014-12-01,1764,6178,3.8469387755102042,3643,0.48421630524293163,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1766.0,44.35351882160392,8.921015514809593
Indianapolis,"Indianapolis, IN",2015-01-01,2270,6522,3.8273127753303964,3643,0.6231128191051332,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1972.3333333333333,71.19155354449471,25.27852477910104
Indianapolis,"Indianapolis, IN",2015-02-01,2142,5856,3.831465919701214,3643,0.5879769420807027,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,2058.6666666666665,62.39575435936315,5.115778136779747
Indianapolis,"Indianapolis, IN",2015-03-01,2341,7063,3.8240068346860316,3643,0.6426022508921219,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,2251.0,44.41702652683528,-2.336836283185839
Indianapolis,"Indianapolis, IN",2015-04-01,2329,7149,3.848862172606269,3643,0.6393082624210815,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,2270.6666666666665,56.308724832214764,2.5534356620284138
Indianapolis,"Indianapolis, IN",2015-05-01,2312,7738,3.807093425605536,3643,0.6346417787537744,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,2327.3333333333335,51.80564674983585,3.1458277792588696
Indianapolis,"Indianapolis, IN",2015-06-01,2245,6855,3.8080178173719377,3643,0.6162503431237991,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,2295.3333333333335,42.630241423125796,-5.9025394646534
Indianapolis,"Indianapolis, IN",2015-07-01,2535,7338,3.84930966469428,3643,0.6958550645072742,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,2364.0,47.813411078717195,6.117136659436007
